Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
8,8169,6970,10530,15463,7007,9953,58092,376,67,33,400,76,46,201,11267,11534,2735,7154,11951,3348,4490,3414,281,2899,1857,300,149,57,1,0.004,70
9,8256,7131,10590,15400,7046,10127,58550,526,83,43,552,95,52,223,14140,14442,3442,8924,13504,4186,5655,4296,350,3590,2313,374,204,81,1,0.005,93
10,8485,7175,10637,15433,7154,10128,59012,689,122,60,729,134,81,292,17068,17430,4131,10741,15048,5068,6850,5196,427,4306,2753,464,286,112,1,0.006,100
1,7475,6308,9619,13974,6389,9201,52966,0,0,3,1,2,5,8,2608,2669,652,1627,1463,809,1061,804,70,644,427,96,2,0,0,0,2
2,7523,6540,9590,14066,6406,9313,53438,0,0,4,2,0,5,4,2659,2722,591,1606,2865,791,1074,824,60,637,413,91,0,0,0,0,2
3,7699,6447,9608,14117,6575,9264,53710,0,0,4,0,0,4,0,2609,2664,612,1543,4331,819,1047,772,60,607,430,104,0,0,0,0,0
4,7883,6450,9851,14280,6520,9363,54347,0,0,4,0,0,4,0,2703,2643,670,1673,5757,780,1076,786,47,656,418,95,0,0,0,0,0
5,7957,6631,9807,14367,6667,9429,54858,0,0,4,0,0,4,0,2743,2752,655,1719,7239,826,1085,819,64,677,466,86,0,0,0,0,0
6,8089,6638,9742,14529,6630,9505,55133,0,0,4,0,0,4,0,5572,5557,1311,3378,8678,1660,2251,1645,122,1354,899,177,0,0,0,0,0
7,8073,6611,10160,14679,6692,9699,55914,0,0,4,0,0,4,0,8425,8272,1955,5116,10076,2497,3391,2443,190,2062,1342,248,0,0,0,0,0
8,8082,6896,10002,14720,6841,9853,56394,0,0,4,0,0,4,0,11263,11191,2633,6802,11527,3340,4541,3287,248,2750,1759,339,0,0,0,0,0
9,8200,6715,10310,15024,6891,9898,57038,0,0,4,0,0,4,0,14125,14045,3324,8536,12980,4162,5674,4176,316,3459,2213,420,0,0,0,0,0
10,8165,6997,10455,15348,6965,9869,57799,0,0,4,0,0,4,0,16887,16904,3988,10290,14581,5026,6773,5031,376,4164,2691,517,0,0,0,0,0
1,7460,6362,9533,14051,6486,9304,53196,8,0,2,11,0,2,13,2648,2593,645,1685,1378,775,1054,782,70,683,417,69,6,0,0,0,4
2,7564,6424,9702,14413,6610,9445,54158,15,1,3,17,1,3,11,2674,2698,669,1611,2879,751,1059,812,89,622,437,77,5,4,1,0.001,4
3,7648,6522,9854,14756,6698,9716,55194,18,2,3,20,2,3,6,2625,2711,648,1745,4394,847,1038,819,68,688,419,88,3,1,1,0,2
4,7834,6620,10120,14905,6784,9709,55972,23,2,4,25,2,6,10,2695,2794,619,1739,5908,825,1088,854,61,736,461,82,0,0,1,0,5
5,7947,6831,10401,15085,6895,9919,57078,28,3,5,31,7,8,17,2825,2846,678,1704,7370,864,1162,855,72,679,439,83,3,1,1,0,6
6,8046,7080,10382,15294,6959,10186,57947,31,3,6,35,5,7,11,5651,5847,1356,3489,8871,1751,2310,1730,152,1421,901,182,5,1,1,0,5
7,8252,7053,10463,15409,7210,10201,58588,35,4,7,36,5,7,8,8556,8766,1996,5253,10415,2652,3471,2618,220,2109,1379,296,5,1,1,0,5
8,8339,7173,10748,15826,7238,10352,59676,45,5,9,49,6,11,20,11520,11837,2672,7117,11985,3517,4647,3534,272,2860,1899,370,12,5,1,0,8
9,8379,7360,10975,15951,7293,10510,60468,58,5,12,64,8,16,29,14402,14819,3393,8960,13603,4396,5800,4410,344,3586,2402,468,17,7,1,0,11
10,8674,7399,10834,16052,7477,10661,61097,73,15,17,80,18,19,42,17502,17874,4081,10766,15213,5312,7032,5277,409,4277,2882,577,29,13,1,0.001,15
1,7481,6308,9383,14064,6411,9264,52911,2,0,1,3,0,2,5,2636,2622,631,1581,1397,784,1056,812,64,599,430,95,1,0,0,0,3
2,7583,6337,9960,14343,6507,9369,54099,5,0,1,5,0,1,3,2637,2684,649,1620,2833,789,1073,778,75,632,421,83,2,1,1,0,1
3,7621,6710,9899,14404,6662,9540,54836,7,0,1,7,0,1,2,2636,2776,673,1639,4278,792,1051,878,70,633,445,82,1,0,1,0,1
4,7926,6699,9870,14576,6729,9454,55254,10,0,1,10,0,1,3,2778,2763,656,1684,5777,820,1074,844,57,668,427,81,1,0,1,0,2
5,8089,6697,10047,14726,6686,9904,56149,17,1,1,17,2,2,10,2847,2815,694,1721,7232,843,1119,827,71,689,422,96,5,2,1,0.001,4
6,8012,6773,10309,14760,6982,9668,56504,23,1,3,26,3,6,16,5626,5683,1335,3467,8819,1704,2233,1692,135,1391,889,182,7,3,1,0,8
7,8101,7039,10138,15090,6805,9835,57008,28,7,6,30,11,7,21,8397,8573,1995,5153,10344,2582,3358,2528,206,2065,1351,277,11,5,1,0.001,10
8,8374,6960,10485,15378,6946,10123,58266,45,21,6,47,23,6,35,11284,11393,2736,6996,11882,3475,4507,3397,289,2805,1805,365,21,8,1,0.001,19
9,8545,7112,10626,15519,7062,9946,58810,83,25,8,87,26,11,52,14269,14311,3444,8818,13475,4367,5693,4266,369,3546,2301,448,36,14,1,0.001,21
10,8618,7254,10650,15746,7040,10154,59462,115,25,13,124,28,19,55,17218,17323,4181,10639,15038,5249,6909,5174,451,4249,2749,538,50,23,1,0.001,19
1,7431,6392,9464,13989,6422,9254,52952,0,1,1,3,4,1,8,2540,2651,637,1567,1448,753,1011,777,61,628,444,75,2,1,1,0,4
2,7663,6372,9857,14319,6565,9229,54005,3,1,2,4,1,4,7,2688,2609,645,1645,2868,841,1093,745,65,636,433,74,2,1,1,0,3
3,7723,6628,9937,14582,6430,9561,54861,8,1,2,8,1,2,5,2676,2788,670,1673,4245,853,1054,831,54,678,447,87,3,1,1,0,2
4,7928,6727,10148,14576,6756,9496,55631,10,1,2,10,1,2,2,2792,2823,662,1685,5752,862,1122,827,67,688,461,75,1,0,1,0,1
5,8025,6852,10009,14695,6620,9592,55793,12,1,2,12,1,2,2,2817,2764,646,1704,7189,766,1136,798,67,701,435,77,2,1,1,0,0
6,8260,6730,10023,14862,6823,9891,56589,12,1,2,12,1,2,0,5689,5642,1330,3430,8671,1559,2288,1662,140,1422,871,153,2,1,1,0,0
7,8241,6771,10541,15118,6966,9806,57443,12,1,2,12,1,2,0,8569,8469,2019,5221,10239,2421,3392,2527,210,2148,1343,246,2,1,1,0,0
8,8262,7080,10437,15292,6897,10044,58012,12,1,2,12,1,2,0,11478,11478,2743,6979,11835,3247,4567,3433,290,2868,1800,334,2,1,1,0,0
9,8357,7035,10391,15453,7158,10202,58596,12,1,2,12,1,2,0,14331,14440,3428,8697,13362,4075,5706,4318,349,3570,2252,436,2,1,1,0,0
10,8443,7025,10818,15935,7259,10412,59892,12,1,2,12,1,2,0,17264,17358,4119,10577,14902,5014,6884,5174,426,4313,2729,525,2,1,1,0,0
1,7415,6352,9590,14050,6378,9142,52927,8,4,0,12,4,2,18,2472,2601,595,1559,1436,795,997,797,61,612,478,84,5,1,1,0,8
2,7668,6499,9926,14284,6389,9320,54086,28,5,0,33,6,3,30,2652,2732,707,1566,2818,797,1092,829,63,603,413,90,5,3,1,0.001,10
3,7789,6718,9943,14409,6613,9330,54802,78,10,6,88,17,11,83,2628,2817,657,1651,4316,825,1048,825,71,649,443,78,23,8,1,0.003,12
4,8024,6700,9946,14433,6548,9480,55131,152,14,11,163,20,17,106,2744,2854,683,1624,5755,798,1085,860,84,632,420,76,35,10,1,0.003,15
5,8057,6701,9830,14569,6748,9558,55463,203,36,16,216,45,27,111,2826,2733,651,1700,7277,839,1164,805,71,702,469,77,27,11,1,0.003,16
6,8123,6648,9950,14697,6728,9642,55788,285,66,24,303,76,33,157,5631,5447,1299,3354,8749,1657,2281,1633,129,1353,884,162,73,26,1,0.004,32
7,8170,6662,10124,15026,6775,9672,56429,388,121,27,413,137,39,214,8441,8249,1951,5127,10222,2474,3415,2479,204,2094,1307,244,140,49,1,0.005,35
8,8153,6884,10286,15118,6882,10056,57379,502,162,55,539,183,83,269,11286,11143,2645,6885,11701,3407,4607,3376,278,2811,1738,326,200,75,1,0.006,47
9,8175,6826,10237,15142,7047,9850,57277,631,222,70,671,242,103,297,14070,13942,3322,8651,13250,4296,5715,4255,341,3502,2192,418,287,104,1,0.006,60
10,8318,6941,10560,15357,6964,10113,58253,814,303,85,864,329,106,376,16962,16862,4027,10455,14825,5215,6863,5155,416,4221,2679,510,398,142,1,0.007,87
1,7439,6343,9660,14051,6466,9071,53030,3,1,0,5,2,1,8,2599,2663,657,1616,1438,807,1039,766,63,625,405,82,2,1,1,0,4
2,7597,6542,9651,14273,6454,9360,53877,4,1,1,6,2,3,7,2684,2675,617,1633,2901,830,1066,798,62,669,441,80,0,0,1,0,2
3,7822,6502,9820,14384,6601,9416,54545,4,1,1,7,1,1,3,2682,2630,659,1643,4314,840,1104,795,57,665,400,91,0,0,1,0,1
4,8040,6577,10096,14681,6602,9638,55634,4,1,1,4,1,1,0,2776,2706,659,1720,5736,842,1112,823,71,693,440,94,0,0,1,0,0
5,8137,6811,10137,14833,6796,9872,56586,4,1,1,4,1,1,0,2836,2796,678,1764,7218,809,1134,828,73,650,463,70,0,0,1,0,0
6,8242,6778,10084,14988,6998,9978,57068,4,1,1,4,1,1,0,5644,5587,1376,3522,8704,1667,2255,1668,141,1371,924,161,0,0,1,0,0
7,8362,6749,10446,15380,7054,10161,58152,4,1,1,4,1,1,0,8468,8426,2064,5286,10197,2530,3423,2480,212,2079,1398,247,0,0,1,0,0
8,8355,7097,10552,15650,7186,10251,59091,4,1,1,4,1,1,0,11342,11355,2696,7113,11729,3421,4598,3352,280,2847,1855,340,0,0,1,0,0
9,8606,7135,11115,16036,7154,10469,60515,4,1,1,4,1,1,0,14292,14360,3437,8943,13368,4342,5814,4265,350,3595,2380,434,0,0,1,0,0
10,8681,7500,11094,16042,7336,10413,61066,4,1,1,4,1,1,0,17349,17472,4227,10783,14985,5236,7054,5200,425,4340,2863,515,0,0,1,0,0
1,7424,6411,9463,14036,6434,9329,53097,3,0,1,5,0,2,7,2604,2675,671,1608,1373,797,1048,814,65,629,399,87,1,0,0,0,4
2,7553,6444,9850,14427,6614,9448,54336,6,0,4,8,1,5,10,2596,2645,618,1652,2849,807,1046,778,57,649,439,71,2,0,0,0,2
3,7781,6629,9896,14496,6638,9624,55064,8,2,6,9,3,6,8,2853,2747,662,1752,4273,813,1152,850,73,704,444,88,1,0,0,0,3
4,7788,6779,9813,14654,6870,9771,55675,17,3,6,19,3,7,13,2716,2800,617,1679,5809,811,1073,844,60,687,462,84,4,1,1,0,5
5,7998,6639,10318,14886,6918,9744,56503,26,4,12,28,6,13,21,2779,2831,696,1753,7300,791,1109,848,63,745,453,70,5,5,1,0.002,7
6,8013,7025,10344,15028,6912,9838,57160,45,15,14,51,16,15,40,5591,5791,1413,3488,8822,1648,2202,1760,130,1455,906,162,13,8,1,0.001,15
7,8273,6891,10221,15182,6991,9989,57547,83,19,20,88,20,23,57,8463,8633,2097,5194,10360,2466,3379,2599,195,2077,1357,233,29,12,1,0.001,22
8,8363,6880,10355,15488,7067,10076,58229,114,25,25,121,27,27,53,11408,11494,2742,6945,11905,3355,4568,3463,267,2756,1812,313,47,22,1,0.002,16
9,8319,6999,10505,15580,7129,10316,58848,150,33,30,160,38,37,71,14292,14473,3434,8767,13438,4288,5682,4374,338,3472,2269,399,63,30,1,0.002,26
10,8335,7157,10797,15825,7210,10389,59713,215,39,38,232,49,46,114,17174,17474,4172,10501,15059,5233,6817,5330,414,4180,2757,497,97,40,1,0.002,36
1,7444,6342,9444,14033,6549,9258,53070,0,0,2,2,2,4,8,2613,2678,631,1601,1468,827,1025,826,66,648,417,83,1,0,0,0,3
2,7525,6349,9619,14386,6572,9383,53834,0,5,4,2,5,7,12,2535,2583,661,1644,2910,856,1001,768,60,666,424,95,5,1,1,0,4
3,7774,6498,9981,14560,6545,9529,54887,8,5,4,10,5,4,10,2679,2735,698,1677,4325,814,1109,834,68,664,457,85,4,3,1,0.001,6
4,7848,6708,10031,14587,6713,9491,55378,18,9,5,20,11,6,20,2725,2800,638,1693,5832,808,1124,837,95,658,469,86,5,3,1,0.001,10
5,8037,6834,10027,14643,6677,9756,55974,33,12,5,39,14,10,31,2835,2897,661,1686,7342,889,1160,838,74,677,428,90,9,4,1,0.001,14
6,8104,6807,9969,14657,6891,9601,56029,60,18,8,65,23,12,50,5647,5748,1334,3376,8821,1694,2277,1688,128,1348,871,176,22,7,1,0.001,25
7,8185,6764,10241,14921,6737,9888,56736,115,36,12,126,41,19,100,8484,8569,2017,5087,10449,2544,3425,2522,193,2021,1371,265,42,16,1,0.002,35
8,8218,6894,10291,14778,6909,9734,56824,234,43,18,255,56,31,179,11324,11459,2715,6802,11956,3348,4529,3381,258,2700,1812,352,92,41,1,0.003,67
9,8305,6895,10244,15185,6967,9916,57512,368,72,32,399,90,51,245,14279,14360,3393,8594,13489,4182,5708,4301,329,3405,2289,435,163,69,1,0.004,74
10,8277,6902,10637,15429,6988,10052,58285,534,101,44,572,116,68,284,17187,17158,4073,10343,15028,5090,6896,5119,399,4098,2744,526,245,96,1,0.005,86
1,7407,6327,9469,13924,6542,9160,52829,0,0,0,3,0,1,4,2551,2561,590,1646,1464,739,993,748,68,686,411,76,0,0,0,0,2
2,7635,6430,9732,14254,6473,9280,53804,0,0,0,0,0,0,0,2657,2689,622,1664,2918,831,1052,803,56,699,423,75,0,0,0,0,0
3,7678,6527,9780,14394,6555,9432,54366,0,0,0,0,0,0,0,2664,2691,663,1689,4338,833,1026,796,76,714,405,88,0,0,0,0,0
4,7846,6519,10003,14664,6667,9547,55246,0,0,0,0,0,0,0,2615,2711,684,1729,5787,802,1066,814,72,704,422,69,0,0,0,0,0
5,8002,6812,10053,14772,6757,9744,56140,0,0,0,0,0,0,0,2726,2826,645,1734,7297,843,1151,813,62,686,428,85,0,0,0,0,0
6,8196,6786,10015,14888,6869,9756,56510,0,0,0,0,0,0,0,5562,5722,1339,3445,8841,1667,2305,1674,122,1368,909,164,0,0,0,0,0
7,8164,6832,10081,15016,6945,9938,56976,0,0,0,0,0,0,0,8395,8616,2015,5192,10312,2517,3451,2500,189,2096,1327,255,0,0,0,0,0
8,8180,6796,10426,15343,7055,10051,57851,0,0,0,0,0,0,0,11216,11437,2687,6980,11827,3377,4601,3402,273,2812,1763,342,0,0,0,0,0
9,8287,7060,10692,15716,7136,10253,59144,0,0,0,0,0,0,0,14074,14430,3447,8856,13382,4238,5748,4277,344,3551,2250,418,0,0,0,0,0
10,8368,7310,10962,15997,7264,10414,60315,0,0,0,0,0,0,0,16922,17448,4182,10709,15041,5064,6884,5199,413,4310,2790,497,0,0,0,0,0
1,7455,6349,9690,13974,6464,9068,53000,14,0,0,16,0,2,18,2544,2644,656,1626,1442,740,996,794,75,664,423,66,6,2,1,0.001,10
2,7648,6499,9440,14242,6397,9411,53637,41,0,0,43,3,3,35,2619,2745,648,1624,2878,821,1082,826,68,673,403,78,10,5,1,0.002,14
3,7779,6405,9920,14432,6605,9404,54545,78,3,0,84,5,4,52,2654,2653,645,1601,4347,823,1062,790,50,641,432,81,16,6,1,0.002,18
4,7857,6679,10018,14556,6646,9469,55225,121,3,0,128,9,5,61,2692,2800,598,1735,5845,810,1086,832,64,676,462,68,13,5,1,0.002,22
5,8036,6812,9977,14619,6678,9474,55596,189,20,5,200,31,10,117,2718,2795,697,1634,7335,790,1148,863,75,674,461,73,39,9,1,0.003,36
6,8286,6719,9936,14643,6738,9703,56025,272,24,10,297,32,25,140,5614,5649,1373,3315,8815,1672,2303,1701,144,1356,908,146,81,25,1,0.004,50
7,8247,6697,10298,14836,6880,9796,56754,347,45,18,374,57,29,154,8563,8489,2119,5010,10298,2500,3477,2559,219,2017,1361,222,131,49,1,0.005,53
8,8070,6974,10304,15037,6893,9906,57184,453,78,26,475,91,47,203,11377,11427,2788,6776,11828,3345,4599,3402,288,2737,1815,322,180,66,1,0.005,72
9,8218,6927,10247,15089,6925,9938,57344,589,138,39,624,162,67,296,14326,14284,3467,8549,13362,4171,5782,4219,344,3460,2270,408,261,96,1,0.006,97
10,8224,6952,10380,15319,7117,10008,58000,776,196,55,818,217,74,343,17197,17230,4110,10307,14907,4995,6939,5085,397,4185,2748,494,363,139,1,0.007,113
1,7421,6321,9681,13990,6410,9067,52890,4,1,0,5,1,0,6,2601,2667,614,1616,1422,779,1038,785,62,694,437,73,1,0,0,0,3
2,7526,6550,9734,14184,6389,9218,53601,28,1,0,28,1,2,26,2604,2779,653,1655,2799,774,1020,895,65,663,396,85,7,4,1,0.001,13
3,7720,6505,9723,14409,6532,9341,54230,70,5,0,72,8,4,55,2665,2728,643,1626,4227,841,1091,798,63,651,418,95,14,5,1,0.002,24
4,7837,6556,9915,14478,6554,9565,54905,112,14,2,121,22,9,77,2807,2693,629,1677,5601,809,1120,842,53,673,410,69,24,6,1,0.002,28
5,7891,6785,10083,14688,6779,9588,55814,181,28,10,200,32,19,123,2724,2770,715,1741,7110,826,1067,836,72,730,469,74,30,11,1,0.003,49
6,8168,6750,9975,14816,6707,9758,56174,264,48,17,279,54,28,142,5502,5490,1325,3504,8506,1676,2170,1645,127,1415,898,156,66,21,1,0.003,58
7,8264,6777,10117,15003,6916,9873,56950,371,78,19,393,85,29,178,8351,8285,1962,5238,10042,2513,3325,2463,189,2103,1354,251,115,42,1,0.004,74
8,8319,6777,10410,15032,6969,9983,57490,499,108,32,532,126,55,245,11263,11186,2686,7013,11584,3391,4455,3323,257,2813,1827,349,186,71,1,0.005,97
9,8183,6973,10420,15185,7012,9922,57695,669,150,50,707,171,72,311,14079,14081,3435,8784,13181,4274,5587,4173,323,3501,2310,432,281,102,1,0.006,109
10,8347,6968,10345,15322,7037,10001,58020,879,213,72,923,240,97,391,16981,16955,4122,10563,14648,5220,6740,5020,409,4240,2740,534,391,141,1,0.007,150
1,7442,6383,9470,14064,6448,9160,52967,11,0,2,16,0,5,21,2546,2689,613,1592,1434,782,989,835,64,660,482,82,7,2,1,0.001,4
2,7604,6296,9668,14254,6501,9219,53542,19,0,4,21,0,4,12,2656,2558,615,1666,2843,733,1025,756,74,682,427,77,1,1,1,0,4
3,7677,6482,9940,14561,6630,9425,54715,32,0,4,33,0,4,14,2620,2712,696,1695,4348,777,1105,810,70,658,439,85,2,1,1,0,8
4,7819,6649,10176,14737,6695,9580,55656,51,1,4,53,1,8,26,2646,2727,654,1724,5837,806,1060,839,52,662,417,52,6,3,1,0.001,7
5,7991,6874,10137,14984,6812,9904,56702,73,2,5,76,6,11,37,2791,2881,655,1787,7266,883,1097,839,68,739,437,96,6,2,1,0.001,15
6,8126,6810,10363,15079,6890,9937,57205,110,16,8,120,22,17,79,5650,5781,1300,3567,8774,1726,2226,1733,141,1472,906,172,33,12,1,0.002,24
7,8097,6974,10362,15279,7069,10079,57860,166,29,14,181,40,26,113,8494,8624,1958,5280,10315,2593,3372,2586,208,2107,1367,262,56,23,1,0.002,41
8,8317,6985,10519,15687,7077,10256,58841,247,49,27,273,67,46,177,11397,11578,2668,7070,11864,3454,4562,3449,277,2805,1818,345,106,44,1,0.003,52
9,8378,7108,10778,15918,7306,10354,59842,329,85,42,358,99,61,195,14271,14571,3352,8869,13462,4359,5684,4301,351,3496,2315,429,152,60,1,0.004,65
10,8490,7229,11056,16276,7290,10418,60759,446,127,54,475,149,77,245,17224,17565,4068,10790,15038,5275,6825,5218,428,4236,2800,534,230,86,1,0.004,84
1,7451,6351,9627,14089,6460,9187,53165,7,1,2,10,2,2,14,2579,2546,651,1711,1417,801,1055,725,65,682,434,84,3,1,1,0,4
2,7663,6480,9753,14269,6466,9455,54086,15,1,2,16,1,3,10,2683,2700,618,1663,2853,806,1066,785,67,671,402,90,4,2,1,0.001,4
3,7797,6594,9795,14343,6628,9420,54577,21,3,2,22,3,4,11,2692,2758,674,1563,4292,827,1090,876,63,666,435,94,2,1,1,0,6
4,7947,6604,9946,14560,6593,9569,55219,35,5,2,36,6,5,21,2739,2721,678,1674,5708,854,1065,826,62,636,444,86,11,3,1,0.001,4
5,8036,6707,10233,14772,6727,9498,55973,52,5,2,55,7,2,22,2817,2803,676,1720,7177,808,1152,872,62,673,462,85,5,4,1,0.001,10
6,8058,6991,10115,14818,6697,9884,56563,74,6,6,80,7,11,39,5543,5704,1317,3409,8644,1645,2259,1729,106,1353,916,189,16,8,1,0.001,13
7,8404,6865,10048,14864,6997,9799,56977,108,17,9,115,19,16,64,8512,8584,2028,5160,10159,2469,3426,2588,178,2061,1380,290,35,15,1,0.002,25
8,8377,6761,10397,15190,6926,10030,57681,156,28,10,163,36,15,80,11441,11443,2753,6902,11682,3343,4570,3397,247,2737,1820,374,61,19,1,0.001,27
9,8290,6946,10590,15508,7004,9980,58318,221,40,13,237,43,16,102,14376,14362,3452,8646,13224,4172,5758,4271,311,3448,2302,462,86,30,1,0.002,40
10,8328,7163,10701,15620,7055,10293,59160,284,59,18,296,62,25,109,17282,17444,4218,10437,14722,5045,6958,5198,393,4205,2728,537,118,50,1,0.002,46
1,7466,6354,9486,14001,6477,9283,53067,8,0,2,13,0,3,16,2546,2690,625,1648,1439,791,1038,828,76,654,425,66,3,0,0,0,9
2,7604,6345,9890,14279,6541,9178,53837,20,2,5,24,4,7,25,2686,2674,707,1687,2891,809,1110,800,69,660,413,88,8,4,1,0.001,12
3,7606,6618,9883,14505,6434,9500,54546,33,8,5,34,9,5,21,2537,2744,656,1584,4324,795,1022,827,79,644,418,72,7,4,1,0.001,13
4,7903,6709,9811,14635,6733,9696,55487,53,9,5,55,9,5,23,2752,2812,615,1670,5880,853,1120,829,47,687,479,90,6,2,1,0.001,14
5,8027,6647,9903,14948,6789,9782,56096,71,17,5,73,18,8,32,2809,2687,682,1685,7393,844,1110,811,67,655,440,78,9,4,1,0.001,17
6,8115,6774,10160,15248,6871,10100,57268,106,18,5,110,20,7,44,5622,5485,1380,3443,8905,1765,2264,1631,135,1337,889,154,21,12,1,0.002,18
7,8296,6848,10623,15389,7088,10006,58250,144,20,10,152,24,15,62,8482,8354,2053,5244,10428,2628,3408,2465,194,2046,1330,235,41,22,1,0.002,23
8,8349,7200,10639,15606,7059,10407,59260,179,29,12,182,34,15,57,11363,11379,2736,7037,11962,3478,4524,3396,266,2787,1801,319,59,29,1,0.002,20
9,8566,7192,10758,15709,7344,10284,59853,218,45,13,224,53,14,71,14387,14344,3463,8922,13513,4382,5772,4321,350,3534,2251,422,84,38,1,0.002,29
10,8632,7247,10970,16061,7184,10446,60540,296,64,21,308,72,35,139,17338,17326,4171,10822,15070,5269,6931,5234,418,4276,2714,510,121,50,1,0.002,57
